,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice,SqrtLotArea,LogLotArea,SqrtMasVnrArea,LogMasVnrArea,SqrtBsmtFinSF1,LogBsmtFinSF1,SqrtBsmtFinSF2,LogBsmtFinSF2,SqrtBsmtUnfSF,LogBsmtUnfSF,SqrtTotalBsmtSF,LogTotalBsmtSF,Sqrt1stFlrSF,Log1stFlrSF,Sqrt2ndFlrSF,Log2ndFlrSF,SqrtLowQualFinSF,LogLowQualFinSF,SqrtGrLivArea,LogGrLivArea,SqrtGarageArea,LogGarageArea,SqrtWoodDeckSF,LogWoodDeckSF,SqrtOpenPorchSF,LogOpenPorchSF,SqrtPoolArea,LogPoolArea
724,725,20,86.0,13286,9,5,2007,2008,340.0,1234,0,464,1698,1698,0,0,1698,1,0,2,0,3,1,8,1,2007.0,3,768,327,64,0,0,0,0,2,2009,12.676079399771027,115.26491226735047,9.494541392591309,18.439088914585774,5.831882477283517,35.12833614050059,7.118826249062078,0.0,0.0,21.540659228538015,6.142037405587356,41.20679555607303,7.4377951216719325,41.20679555607303,7.4377951216719325,0.0,0.0,0.0,0.0,41.20679555607303,7.4377951216719325,27.712812921102035,6.645090969505644,18.083141320025124,5.793013608384144,8.0,4.174387269895637,0.0,0.0
318,319,60,90.0,9900,7,5,1993,1993,256.0,987,0,360,1347,1372,1274,0,2646,1,0,2,1,4,1,9,1,1993.0,3,656,340,60,144,0,0,0,4,2009,12.468440756144114,99.498743710662,9.200391041122515,16.0,5.54907608489522,31.416556144810016,6.895682697747868,0.0,0.0,18.973665961010276,5.8888779583328805,36.701498607005135,7.206377291472252,37.04051835490427,7.224753405767971,35.6931365951495,7.150701457592526,0.0,0.0,51.43928459844674,7.881182202227102,25.612496949731394,6.48768401848461,18.439088914585774,5.831882477283517,7.745966692414834,4.110873864173311,0.0,0.0
1074,1075,20,74.0,8556,7,5,2006,2006,0.0,0,0,1240,1240,1240,0,0,1240,0,0,2,0,2,1,5,0,2006.0,3,826,140,93,0,0,0,0,5,2007,12.175618592671356,92.49864863877742,9.054504940418054,0.0,0.0,0.0,0.0,0.0,0.0,35.21363372331802,7.123672785204607,35.21363372331802,7.123672785204607,35.21363372331802,7.123672785204607,0.0,0.0,0.0,0.0,35.21363372331802,7.123672785204607,28.74021572639983,6.717804695023691,11.832159566199232,4.948759890378168,9.643650760992955,4.543294782270004,0.0,0.0
153,154,20,0.0,13500,6,7,1960,1975,0.0,429,1080,93,1602,1252,0,0,1252,1,0,1,0,1,1,4,1,1960.0,2,564,409,0,0,0,0,0,3,2008,12.367345048436391,116.1895003862225,9.510519035757246,0.0,0.0,20.71231517720798,6.063785208687608,32.863353450309965,6.985641817639208,9.643650760992955,4.543294782270004,40.024992192379,7.3796321526095525,35.38361202590826,7.133295954896068,0.0,0.0,0.0,0.0,35.38361202590826,7.133295954896068,23.748684174075834,6.336825731146441,20.223748416156685,6.016157159698354,0.0,0.0,0.0,0.0
1356,1357,20,0.0,9477,5,5,1966,1966,65.0,340,0,524,864,892,0,0,892,0,0,1,0,3,1,5,0,1966.0,1,264,0,0,0,0,0,0,10,2008,11.608244735642321,97.3498844375277,9.156728602527533,8.06225774829855,4.189654742026425,18.439088914585774,5.831882477283517,0.0,0.0,22.891046284519195,6.263398262591624,29.393876913398138,6.762729506931879,29.866369046136157,6.794586580876499,0.0,0.0,0.0,0.0,29.866369046136157,6.794586580876499,16.24807680927192,5.579729825986222,0.0,0.0,0.0,0.0,0.0,0.0
276,277,20,129.0,9196,7,5,2003,2003,0.0,0,0,1560,1560,1560,0,0,1560,0,0,2,0,3,1,7,0,2003.0,2,573,100,150,0,0,0,0,4,2010,12.211065162153215,95.89577675789482,9.126632622902697,0.0,0.0,0.0,0.0,0.0,0.0,39.496835316262995,7.353081920515432,39.496835316262995,7.353081920515432,39.496835316262995,7.353081920515432,0.0,0.0,0.0,0.0,39.496835316262995,7.353081920515432,23.93741840717165,6.352629396319567,10.0,4.61512051684126,12.24744871391589,5.017279836814924,0.0,0.0
426,427,80,0.0,12800,7,5,1989,1989,145.0,1518,0,0,1518,1644,0,0,1644,1,1,2,0,2,1,5,1,1989.0,2,569,80,0,0,0,396,0,8,2009,12.524530013005734,113.13708498984761,9.45727857185611,12.041594578792296,4.983606621708336,38.961519477556315,7.325807502595773,0.0,0.0,0.0,0.0,38.961519477556315,7.325807502595773,40.54626986542659,7.405495663199472,0.0,0.0,0.0,0.0,40.54626986542659,7.405495663199472,23.853720883753127,6.345636360828596,8.94427190999916,4.394449154672439,0.0,0.0,0.0,0.0
739,740,60,65.0,9313,7,5,2004,2004,0.0,0,0,864,864,864,864,0,1728,0,0,2,1,3,1,7,0,2004.0,2,572,187,56,0,0,0,0,4,2009,12.154784614286667,96.50388593212193,9.139273923542323,0.0,0.0,0.0,0.0,0.0,0.0,29.393876913398138,6.762729506931879,29.393876913398138,6.762729506931879,29.393876913398138,6.762729506931879,29.393876913398138,6.762729506931879,0.0,0.0,41.569219381653056,7.455298485683291,23.916521486202797,6.35088571671474,13.674794331177344,5.236441962829949,7.483314773547883,4.04305126783455,0.0,0.0
981,982,60,98.0,12203,8,5,1998,1999,975.0,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,1998.0,3,676,250,0,0,0,0,0,7,2009,12.724869415131389,110.46718969902331,9.40951904583656,31.22498999199199,6.883462586413092,29.223278392404914,6.75110146893676,0.0,0.0,19.261360284258224,5.918893854273146,35.0,7.111512116496157,35.7211421989835,7.152268856032539,36.55133376499413,7.198183577101943,0.0,0.0,51.10772935672255,7.868254265520613,26.0,6.517671272912275,15.811388300841896,5.5254529391317835,0.0,0.0,0.0,0.0
744,745,120,41.0,5395,8,5,1993,1993,0.0,733,0,604,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,1993.0,2,462,96,0,70,168,0,0,10,2008,12.100717685412471,73.45066371381542,8.593413217327646,0.0,0.0,27.073972741361768,6.598509028614515,0.0,0.0,24.576411454889016,6.405228458030842,36.565010597564445,7.198931240688173,36.565010597564445,7.198931240688173,0.0,0.0,0.0,0.0,36.565010597564445,7.198931240688173,21.494185260204677,6.137727054086234,9.797958971132712,4.574710978503383,0.0,0.0,0.0,0.0
826,827,45,50.0,6130,5,6,1924,1950,0.0,784,0,0,784,784,0,0,784,1,0,1,0,2,1,5,0,0.0,0,0,0,0,116,0,0,0,5,2008,11.603688960617083,78.29431652425353,8.721113147762688,0.0,0.0,28.0,6.665683717782408,0.0,0.0,0.0,0.0,28.0,6.665683717782408,28.0,6.665683717782408,0.0,0.0,0.0,0.0,28.0,6.665683717782408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,622,60,90.0,10800,6,7,1974,1997,0.0,956,182,384,1522,1548,1066,0,2614,0,0,2,1,4,1,9,1,1974.0,2,624,38,243,0,0,0,0,6,2008,12.388398368982115,103.92304845413264,9.287394001418473,0.0,0.0,30.919249667480614,6.863803391452954,13.490737563232042,5.209486152841421,19.595917942265423,5.953243334287785,39.01281840626232,7.328437352895162,39.344631145812,7.3453648404168685,32.64965543462902,6.9726062513017535,0.0,0.0,51.12729212465687,7.869019376499023,24.979991993593593,6.437751649736401,6.164414002968976,3.6635616461296463,15.588457268119896,5.497168225293202,0.0,0.0
1199,1200,20,75.0,11235,4,5,1963,1979,51.0,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,1974.0,2,459,0,82,0,0,0,0,10,2006,11.904974309480183,105.99528291391084,9.326878188224134,7.14142842854285,3.9512437185814275,23.388031127053,6.306275286948016,0.0,0.0,22.44994432064365,6.22455842927536,32.41913015489465,6.9584483932976555,37.17526059088221,7.232010331664759,0.0,0.0,0.0,0.0,37.17526059088221,7.232010331664759,21.42428528562855,6.131226489483141,0.0,0.0,9.055385138137417,4.418840607796598,0.0,0.0
39,40,90,65.0,6040,4,5,1955,1955,0.0,0,0,0,0,1152,0,0,1152,0,0,2,0,2,2,6,0,0.0,0,0,0,0,0,0,0,0,6,2008,11.314486721293981,77.7174369109018,8.706324840138741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.94112549695428,7.050122520269059,0.0,0.0,0.0,0.0,33.94112549695428,7.050122520269059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,425,20,72.0,9000,6,5,1956,1956,74.0,616,0,580,1196,1196,0,0,1196,1,0,1,0,2,1,6,1,1956.0,1,297,0,44,0,0,0,0,5,2008,11.842236406331555,94.86832980505137,9.105090961257085,8.602325267042627,4.31748811353631,24.819347291981714,6.424869023905388,0.0,0.0,24.08318915758459,6.364750756851911,34.583232931581165,7.087573705557973,34.583232931581165,7.087573705557973,0.0,0.0,0.0,0.0,34.583232931581165,7.087573705557973,17.233687939614086,5.697093486505405,0.0,0.0,6.6332495807108,3.8066624897703196,0.0,0.0
1325,1326,30,40.0,3636,4,4,1922,1950,0.0,0,0,796,796,796,0,0,796,0,0,1,0,2,1,5,0,0.0,0,0,0,0,100,0,0,0,1,2008,10.915106645867503,60.29925372672534,8.19891444498699,0.0,0.0,0.0,0.0,0.0,0.0,28.21347195933177,6.680854678790215,28.21347195933177,6.680854678790215,28.21347195933177,6.680854678790215,0.0,0.0,0.0,0.0,28.21347195933177,6.680854678790215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,655,20,91.0,10437,8,6,1995,1995,660.0,1696,0,413,2109,2113,0,0,2113,1,0,2,1,2,1,7,1,1995.0,3,839,236,46,0,0,0,0,8,2008,12.765691290604371,102.16163663528496,9.25320827220336,25.69046515733026,6.493753839851686,41.182520563948,7.436617265234227,0.0,0.0,20.322401432901575,6.025865973825314,45.92385001282014,7.6544432264701125,45.967379738244816,7.656337166430183,0.0,0.0,0.0,0.0,45.967379738244816,7.656337166430183,28.965496715920477,6.733401891837359,15.362291495737216,5.4680601411351315,6.782329983125268,3.8501476017100584,0.0,0.0
71,72,20,69.0,7599,4,6,1982,2006,0.0,565,0,280,845,845,0,0,845,1,0,1,0,2,1,4,0,1987.0,2,360,0,0,0,0,0,0,6,2007,11.771443882099637,87.17224328879004,8.935903526274423,0.0,0.0,23.769728648009426,6.338594078203183,0.0,0.0,16.73320053068151,5.638354669333745,29.068883707497267,6.740519359606223,29.068883707497267,6.740519359606223,0.0,0.0,0.0,0.0,29.068883707497267,6.740519359606223,18.973665961010276,5.8888779583328805,0.0,0.0,0.0,0.0,0.0,0.0
686,687,60,84.0,10207,7,6,2007,2007,0.0,0,0,874,874,874,887,0,1761,0,0,3,0,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,8,2007,12.336556900342153,101.02969860392537,9.23092700558457,0.0,0.0,0.0,0.0,0.0,0.0,29.563490998188964,6.774223886357614,29.563490998188964,6.774223886357614,29.563490998188964,6.774223886357614,29.782545223670862,6.78897174299217,0.0,0.0,41.96427051671457,7.474204806496124,24.041630560342615,6.361302477572996,12.0,4.976733742420574,10.246950765959598,4.663439094112067,0.0,0.0
260,261,80,120.0,19296,6,5,1962,1962,399.0,672,690,0,1362,1382,0,0,1382,1,0,1,0,3,1,6,1,1991.0,2,884,0,0,252,0,0,0,5,2009,12.07824495582233,138.9100428334827,9.867704922396356,19.974984355438178,5.991464547107982,25.92296279363144,6.511745329644728,26.267851073127396,6.53813982376767,0.0,0.0,36.90528417449187,7.217443431696533,37.17526059088221,7.232010331664759,0.0,0.0,0.0,0.0,37.17526059088221,7.232010331664759,29.732137494637012,6.785587645007929,0.0,0.0,0.0,0.0,0.0,0.0
512,513,20,70.0,9100,5,5,1958,1958,0.0,521,174,169,864,864,0,0,864,1,0,1,0,3,1,5,0,1964.0,2,624,0,0,0,0,0,0,7,2006,11.774527900858468,95.39392014169457,9.116139576577355,0.0,0.0,22.825424421026653,6.257667587882639,13.19090595827292,5.1647859739235145,13.0,5.135798437050262,29.393876913398138,6.762729506931879,29.393876913398138,6.762729506931879,0.0,0.0,0.0,0.0,29.393876913398138,6.762729506931879,24.979991993593593,6.437751649736401,0.0,0.0,0.0,0.0,0.0,0.0
26,27,20,60.0,7200,5,7,1951,2000,0.0,234,486,180,900,900,0,0,900,0,1,1,0,3,1,5,0,2005.0,2,576,222,32,0,0,0,0,5,2010,11.811554895830454,84.8528137423857,8.881975184248867,0.0,0.0,15.297058540778355,5.459585514144159,22.045407685048602,6.18826412308259,13.416407864998739,5.198497031265826,30.0,6.803505257608338,30.0,6.803505257608338,0.0,0.0,0.0,0.0,30.0,6.803505257608338,24.0,6.3578422665081,14.89966442575134,5.407171771460119,5.656854249492381,3.4965075614664802,0.0,0.0
151,152,20,107.0,13891,8,5,2007,2008,436.0,1400,0,310,1710,1710,0,0,1710,1,0,2,0,2,1,6,1,2007.0,3,866,0,102,0,0,0,0,1,2008,12.827731880206521,117.86008654332475,9.539068413863964,20.8806130178211,6.07993319509559,37.416573867739416,7.244941546337007,0.0,0.0,17.60681686165901,5.739792912179234,41.352146256270665,7.444833273892193,41.352146256270665,7.444833273892193,0.0,0.0,0.0,0.0,41.352146256270665,7.444833273892193,29.427877939124322,6.7650389767805414,0.0,0.0,10.099504938362077,4.634728988229636,0.0,0.0
253,254,80,85.0,9350,6,7,1964,1991,108.0,270,580,452,1302,1302,0,0,1302,0,1,2,0,3,1,7,0,1964.0,1,309,333,0,0,0,0,0,10,2007,11.970356641102999,96.69539802906858,9.143238568435446,10.392304845413264,4.6913478822291435,16.431676725154983,5.602118820879701,24.08318915758459,6.364750756851911,21.2602916254693,6.115892125483034,36.08323710533743,7.172424577124845,36.08323710533743,7.172424577124845,0.0,0.0,0.0,0.0,36.08323710533743,7.172424577124845,17.578395831246947,5.736572297479192,18.24828759089466,5.811140992976701,0.0,0.0,0.0,0.0
1253,1254,60,0.0,17542,7,7,1974,2003,0.0,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,1974.0,2,518,220,47,0,0,0,0,7,2007,12.591338447675579,132.4462154989715,9.772410288929185,0.0,0.0,11.180339887498949,4.836281906951478,32.109188716004645,6.939253946041508,6.0,3.6109179126442243,34.52535300326414,7.084226422097916,38.93584466786357,7.324489979348532,25.514701644346147,6.480044561926653,0.0,0.0,46.551047249229526,7.681560362559537,22.759613353482084,6.251903883165888,14.832396974191326,5.3981627015177525,6.855654600401044,3.871201010907891,0.0,0.0
1311,1312,20,68.0,8814,7,5,2005,2007,80.0,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,2005.0,2,508,264,98,0,0,0,0,1,2007,12.220966184120165,93.8829057922687,9.08421009483197,8.94427190999916,4.394449154672439,30.4138126514911,6.8308742346461795,0.0,0.0,18.681541692269406,5.857933154483459,35.6931365951495,7.150701457592526,35.6931365951495,7.150701457592526,0.0,0.0,0.0,0.0,35.6931365951495,7.150701457592526,22.538855339169288,6.2324480165505225,16.24807680927192,5.579729825986222,9.899494936611665,4.59511985013459,0.0,0.0
940,941,90,55.0,12640,6,5,1976,1976,0.0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,1976.0,2,574,40,0,0,0,0,0,7,2006,11.924379271639218,112.42775458044157,9.444700778495557,0.0,0.0,30.59411708155671,6.842683282238422,19.8997487421324,5.983936280687191,19.8997487421324,5.983936280687191,41.569219381653056,7.455298485683291,41.569219381653056,7.455298485683291,0.0,0.0,0.0,0.0,41.569219381653056,7.455298485683291,23.958297101421877,6.354370040797351,6.324555320336759,3.713572066704308,0.0,0.0,0.0,0.0
15,16,45,51.0,6120,7,8,1929,2001,0.0,0,0,832,832,854,0,0,854,0,0,1,0,2,1,5,0,1991.0,2,576,48,112,0,0,0,0,7,2007,11.790564777297387,78.23042886243178,8.71948076085107,0.0,0.0,0.0,0.0,0.0,0.0,28.844410203711913,6.725033642166843,28.844410203711913,6.725033642166843,29.223278392404914,6.75110146893676,0.0,0.0,0.0,0.0,29.223278392404914,6.75110146893676,24.0,6.3578422665081,6.928203230275509,3.8918202981106265,10.583005244258363,4.727387818712341,0.0,0.0
1386,1387,60,80.0,16692,7,5,1978,1978,184.0,790,469,133,1392,1392,1392,0,2784,1,0,3,1,5,1,12,2,1978.0,2,564,0,112,0,0,440,519,7,2006,12.429220196836383,129.1975231960737,9.722744748855389,13.564659966250536,5.220355825078324,28.106938645110393,6.673297967767654,21.656407827707714,6.152732694704104,11.532562594670797,4.897839799950911,37.30951621235526,7.239214973779806,37.30951621235526,7.239214973779806,37.30951621235526,7.239214973779806,0.0,0.0,52.76362383309168,7.932003152361385,23.748684174075834,6.336825731146441,0.0,0.0,10.583005244258363,4.727387818712341,22.781571499789035,6.253828811575473
609,610,20,61.0,7943,4,5,1961,1961,192.0,903,0,126,1029,1029,0,0,1029,1,0,1,0,3,1,5,0,1961.0,1,261,64,0,39,0,0,0,4,2007,11.682676678340282,89.12350980521357,8.980172205725008,13.856406460551018,5.262690188904886,30.04995840263344,6.806829360392176,0.0,0.0,11.224972160321824,4.844187086458591,32.07802986469088,6.937314081223682,32.07802986469088,6.937314081223682,0.0,0.0,0.0,0.0,32.07802986469088,6.937314081223682,16.15549442140351,5.568344503761097,8.0,4.174387269895637,0.0,0.0,0.0,0.0
498,499,20,65.0,7800,5,7,1967,2004,89.0,450,0,414,864,899,0,0,899,0,0,1,0,3,1,5,0,1967.0,1,288,64,0,0,0,0,0,6,2009,11.775297421715827,88.31760866327846,8.962007209588313,9.433981132056603,4.499809670330265,21.213203435596427,6.111467339502679,0.0,0.0,20.346989949375804,6.028278520230698,29.393876913398138,6.762729506931879,29.9833287011299,6.802394763324311,0.0,0.0,0.0,0.0,29.9833287011299,6.802394763324311,16.97056274847714,5.666426688112432,8.0,4.174387269895637,0.0,0.0,0.0,0.0
684,685,60,58.0,16770,7,5,1998,1998,30.0,0,0,1195,1195,1195,644,0,1839,0,0,2,1,4,1,7,0,1998.0,2,486,0,81,0,0,0,0,6,2010,12.30592250537653,129.4990347454374,9.727406483331627,5.477225575051661,3.4339872044851463,0.0,0.0,0.0,0.0,34.56877203488721,7.086737934510577,34.56877203488721,7.086737934510577,34.56877203488721,7.086737934510577,25.37715508089904,6.4692503167957724,0.0,0.0,42.883563284783136,7.517520850603031,22.045407685048602,6.18826412308259,0.0,0.0,9.0,4.406719247264253,0.0,0.0
76,77,20,0.0,8475,4,7,1956,1956,0.0,228,0,724,952,952,0,0,952,0,0,1,0,2,1,4,0,1956.0,1,283,0,0,0,0,0,0,4,2008,11.818577604251555,92.05976319760984,9.04499391938819,0.0,0.0,15.0996688705415,5.43372200355424,0.0,0.0,26.90724809414742,6.586171654854675,30.854497241083024,6.859614903654202,30.854497241083024,6.859614903654202,0.0,0.0,0.0,0.0,30.854497241083024,6.859614903654202,16.822603841260722,5.648974238161206,0.0,0.0,0.0,0.0,0.0,0.0
854,855,20,102.0,17920,5,4,1955,1974,0.0,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,1955.0,2,454,0,418,0,0,312,0,7,2006,12.04355959836804,133.8656042454521,9.793728488543389,0.0,0.0,17.4928556845359,5.726847747587197,32.93933818400121,6.990256500493881,19.28730152198591,5.921578419643816,41.98809355043403,7.475339236566737,42.17819341792628,7.484368643286131,0.0,0.0,0.0,0.0,42.17819341792628,7.484368643286131,21.307275752662516,6.12029741895095,0.0,0.0,20.445048300260872,6.037870919922137,0.0,0.0
28,29,20,47.0,16321,5,6,1957,1997,0.0,1277,0,207,1484,1600,0,0,1600,1,0,1,0,2,1,6,2,1957.0,1,319,288,258,0,0,0,0,12,2006,12.242891437918386,127.75366922323602,9.700269170029188,0.0,0.0,35.73513677041127,7.15305163493748,0.0,0.0,14.38749456993816,5.337538079701318,38.52272056851645,7.3031700512368,40.0,7.3783837129967145,0.0,0.0,0.0,0.0,40.0,7.3783837129967145,17.86057109949175,5.768320995793772,16.97056274847714,5.666426688112432,16.06237840420901,5.556828061699537,0.0,0.0
590,591,60,64.0,8320,7,5,2004,2004,0.0,490,0,280,770,770,812,0,1582,0,0,2,1,3,1,6,0,2004.0,2,520,0,45,0,0,0,0,9,2008,12.132969552931216,91.21403400793103,9.02653771890043,0.0,0.0,22.135943621178654,6.19644412779452,0.0,0.0,16.73320053068151,5.638354669333745,27.748873851023216,6.647688373563329,27.748873851023216,6.647688373563329,28.495613697550013,6.70073110954781,0.0,0.0,39.774363602702685,7.367077059881012,22.80350850198276,6.255750041753367,0.0,0.0,6.708203932499369,3.828641396489095,0.0,0.0
858,859,20,80.0,10400,7,5,1976,1976,189.0,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,1976.0,2,479,0,0,0,0,0,0,6,2009,11.931642378754141,101.9803902718557,9.249657234353133,13.74772708486752,5.247024072160486,0.0,0.0,0.0,0.0,33.015148038438355,6.994849985833071,33.015148038438355,6.994849985833071,37.013511046643494,7.223295679562314,0.0,0.0,0.0,0.0,37.013511046643494,7.223295679562314,21.88606862823929,6.173786103901937,0.0,0.0,0.0,0.0,0.0,0.0
1122,1123,20,0.0,8926,4,3,1956,1956,0.0,0,0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,1956.0,1,288,64,0,0,0,160,0,10,2009,11.626263078808801,94.47751055145346,9.096835671179361,0.0,0.0,0.0,0.0,0.0,0.0,25.92296279363144,6.511745329644728,25.92296279363144,6.511745329644728,30.983866769659336,6.8679744089702925,0.0,0.0,0.0,0.0,30.983866769659336,6.8679744089702925,16.97056274847714,5.666426688112432,8.0,4.174387269895637,0.0,0.0,0.0,0.0
1240,1241,60,65.0,8158,7,5,2003,2003,252.0,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,2003.0,2,543,0,63,0,0,0,0,7,2008,12.323415584358154,90.3216474606171,9.0068768914288,15.874507866387544,5.53338948872752,23.45207879911715,6.311734809152915,0.0,0.0,18.275666882497067,5.814130531825066,29.732137494637012,6.785587645007929,29.732137494637012,6.785587645007929,29.732137494637012,6.785587645007929,0.0,0.0,42.04759208325728,7.478169694159785,23.302360395462088,6.298949246855942,0.0,0.0,7.937253933193772,4.1588830833596715,0.0,0.0
773,774,20,70.0,10150,5,5,1958,1958,1.0,456,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,1958.0,1,275,0,0,0,0,0,0,7,2007,11.648338835562747,100.74720839804942,9.225327501784431,1.0,0.6931471805599453,21.354156504062622,6.124683390894205,0.0,0.0,21.354156504062622,6.124683390894205,30.199337741083,6.816735880594968,30.199337741083,6.816735880594968,0.0,0.0,0.0,0.0,30.199337741083,6.816735880594968,16.583123951777,5.62040086571715,0.0,0.0,0.0,0.0,0.0,0.0
589,590,40,50.0,9100,5,6,1930,1960,0.0,0,0,742,742,779,0,156,935,0,0,1,0,2,1,4,0,1988.0,1,308,0,0,0,0,0,0,8,2008,11.283524879179666,95.39392014169457,9.116139576577355,0.0,0.0,0.0,0.0,0.0,0.0,27.23967694375247,6.610696044717759,27.23967694375247,6.610696044717759,27.910571473905726,6.659293919683638,0.0,0.0,12.489995996796797,5.056245805348308,30.577769702841312,6.841615476477592,17.549928774784245,5.733341276897746,0.0,0.0,0.0,0.0,0.0,0.0
1183,1184,30,60.0,10800,5,6,1920,1950,0.0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,1970.0,2,720,229,0,0,0,0,0,6,2006,11.695255355062795,103.92304845413264,9.287394001418473,0.0,0.0,28.653097563788805,6.71174039505618,0.0,0.0,17.291616465790582,5.703782474656201,33.46640106136302,7.02197642307216,33.61547262794322,7.030857476116121,0.0,0.0,0.0,0.0,33.61547262794322,7.030857476116121,26.832815729997478,6.580639137284949,15.132745950421556,5.438079308923196,0.0,0.0,0.0,0.0
142,143,50,71.0,8520,5,4,1952,1952,0.0,507,0,403,910,910,475,0,1385,0,0,2,0,4,1,6,0,2000.0,2,720,0,0,0,0,0,0,6,2010,12.019749091416921,92.30384607371461,9.050288983827956,0.0,0.0,22.516660498395403,6.230481447578482,0.0,0.0,20.074859899884732,6.0014148779611505,30.166206257996713,6.814542897259958,30.166206257996713,6.814542897259958,21.79449471770337,6.16541785423142,0.0,0.0,37.21558813185679,7.234177179749849,26.832815729997478,6.580639137284949,0.0,0.0,0.0,0.0,0.0,0.0
863,864,20,70.0,7931,5,5,1959,1959,0.0,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1959.0,1,672,0,0,0,0,0,0,7,2009,11.794345471549745,89.05616205518852,8.978660489639687,0.0,0.0,33.88214869219483,7.046647277848756,0.0,0.0,0.0,0.0,33.88214869219483,7.046647277848756,33.88214869219483,7.046647277848756,0.0,0.0,0.0,0.0,33.88214869219483,7.046647277848756,25.92296279363144,6.511745329644728,0.0,0.0,0.0,0.0,0.0,0.0
715,716,20,78.0,10140,6,5,1974,1974,174.0,0,0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,1974.0,2,478,0,0,0,0,0,0,8,2009,12.013706813470414,100.69756700139284,9.224341891611996,13.19090595827292,5.1647859739235145,0.0,0.0,0.0,0.0,32.61901286060018,6.970730078143525,32.61901286060018,6.970730078143525,36.742346141747674,7.208600337960199,0.0,0.0,0.0,0.0,36.742346141747674,7.208600337960199,21.863211109075447,6.171700597410915,0.0,0.0,0.0,0.0,0.0,0.0
1077,1078,20,0.0,15870,5,5,1969,1969,0.0,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,1969.0,1,299,240,32,0,0,0,0,3,2006,11.840796531639839,125.9761882261882,9.672248823507559,0.0,0.0,8.660254037844387,4.330733340286331,28.124722220850465,6.674561391814426,15.165750888103101,5.442417710521793,33.1058907144937,7.00033446027523,33.1058907144937,7.00033446027523,0.0,0.0,0.0,0.0,33.1058907144937,7.00033446027523,17.291616465790582,5.703782474656201,15.491933384829668,5.484796933490655,5.656854249492381,3.4965075614664802,0.0,0.0
